,Time,$N$,$E$,$D$,$\phi$,$\theta$,$\psi$,$u$,$v$,$w$,$p$,$q$,$r$,$\eta$,$\delta_r$,$\delta_s$,$\tilde{u}$,$\tilde{\chi}$,e,$\tilde{\upsilon}$,h,$u_c$,$v_c$,$w_c$
557,55.800000000000004,70.8770686307955,-11.830394605709708,33.79483365240062,0.00045731391617653827,-0.5874288865012449,-0.01819812795181841,1.5005921059216172,-0.0048586668883111245,-0.03070783475379289,0.007276844950863533,0.010117360503339676,0.010817904811133063,9.555048667158571,-0.006451556869045382,0.03154450770232856,-0.00028884113435601044,-0.009936105478079275,0.06360529712716591,-0.01601751762552629,-0.12711744548887158,0.0,0.0,0.0
558,55.900000000000006,71.00364541707381,-11.833182863133532,33.875443671983355,0.00046439290152555657,-0.5864176452745302,-0.01689791875225488,1.5006065444159242,-0.0049051610969493495,-0.030588749459062772,0.007332337500960025,0.010323556714569278,0.010922391529354107,9.554225024800202,-0.00651472912626596,0.03135109525407792,-0.00029605296080859045,-0.010037572961591147,0.06293177646054803,-0.016150518740908677,-0.12624453618726444,0.0,0.0,0.0
559,56.0,71.13030169972198,-11.835812459810505,33.95593633388796,0.0004716466963001764,-0.5853857969424836,-0.01558601916967417,1.5006209973299072,-0.004952135174291458,-0.030468734159839705,0.007387902241657126,0.010530274463283489,0.011027876309452745,9.553386014243182,-0.006578480847898279,0.03115588993477815,-0.00030327220796211307,-0.010140076076004296,0.06223932851532038,-0.016283990963314586,-0.12535437282433803,0.0,0.0,0.0
560,56.1,71.2570388062696,-11.83828178314541,34.03630903271362,0.0004790771192411114,-0.5843332897394022,-0.014262341297986314,1.5006354646507243,-0.004999579891351181,-0.030347770901262977,0.00744349648672966,0.010737554534893345,0.011134349364079256,9.55253162625102,-0.006642812634510702,0.03095885868787368,-0.0003104986649535846,-0.010243601781731957,0.061527869547513,-0.016417968596514745,-0.12444684699496562,0.0,0.0,0.0
561,56.2,71.38385805463851,-11.840589199945276,34.11655915345191,0.0004866836379071593,-0.5832600678303157,-0.012926798971820475,1.5006499466181984,-0.005047486540654027,-0.030225839100481027,0.007499090207427569,0.010945448525767008,0.011241796698785698,9.551661845876318,-0.006707717084252382,0.030759957369343154,-0.00031773232536214113,-0.01034813667361002,0.06079735945996178,-0.016552480903477027,-0.12352191334332308,0.0,0.0,0.0
562,56.300000000000004,71.51076075302005,-11.84273305660085,34.19668407110973,0.0004944649264957413,-0.5821660702271965,-0.011579308274386246,1.500664443979499,-0.005095844940980514,-0.030102917953195668,0.007554671151473173,0.011153996026912067,0.011350190041986338,9.550776654382572,-0.006773172357724949,0.030559157850210617,-0.00032497330909919686,-0.010453668479613985,0.06004773685956859,-0.016687563593859745,-0.12257944915857641,0.0,0.0,0.0
563,56.400000000000006,71.63774819999108,-11.844711679131194,34.27668115000613,0.0005024215965008239,-0.5810512319879262,-0.010219789249350963,1.5006789575926591,-0.005144644099112743,-0.029978983656193968,0.007610223259737071,0.011363256231978017,0.011459500624963865,9.54987602514589,-0.006839159994214609,0.030356408218348983,-0.0003322219897494705,-0.01056018462378428,0.05927895125300483,-0.01682325228946554,-0.12161932524186624,0.0,0.0,0.0
564,56.5,71.76482168433954,-11.846523373499956,34.35654774342859,0.0005105558476095062,-0.5799154822581842,-0.008848165951088838,1.5006934888107428,-0.005193875540130967,-0.029854011838821987,0.0076657080292913985,0.011573277717204315,0.011569722209782066,9.548959929089357,-0.006905685891781602,0.0301516732154877,-0.000339478796329562,-0.010667673029290295,0.05849096048140151,-0.01695958388854566,-0.12064140104174803,0.0,0.0,0.0
565,56.6,71.8919824852061,-11.848166426276615,34.43628119285727,0.0005188677497844907,-0.5787587453362097,-0.007464363745127045,1.5007080391812206,-0.005243527488858269,-0.029727976554825772,0.007721113697058674,0.011784116338568027,0.011680814519801432,9.548028328784904,-0.006972713670945677,0.02994490722979544,-0.00034674440537141304,-0.010776123058671908,0.057683729145206954,-0.01709659565077221,-0.119645522053017,0.0,0.0,0.0
566,56.7,72.01923187206523,-11.849639104381962,34.5158788273919,0.0005273601584443455,-0.5775809399407486,-0.0060683133787864385,1.5007226106111986,-0.005293590182881033,-0.029600851259233476,0.007776399641758111,0.011995823970753133,0.011792764649100408,9.547081182457934,-0.007040245086152521,0.029736070750783255,-0.0003540195906103216,-0.010885524050161782,0.056857204016361185,-0.017234329769635067,-0.11863146802878673,0.0,0.0,0.0
567,56.800000000000004,72.14657110481693,-11.850939655868887,34.595337963008646,0.0005360340370352823,-0.5763819796138749,-0.004659947700623501,1.5007372050743417,-0.005344055772468737,-0.02947260648138353,0.007831524603988903,0.012208470294442456,0.011905567072616705,9.546118441296482,-0.007108282607404221,0.029525104278648726,-0.0003613053055993021,-0.010995865971255143,0.05601137574297444,-0.017372822413763696,-0.11759908812770861,0.0,0.0,0.0
568,56.900000000000006,72.27400143369559,-11.852066310289011,34.67465590204696,0.0005448879255993688,-0.5751617709387129,-0.0032392007808965673,1.5007518250818068,-0.005394915512856641,-0.029343213985186738,0.007886470334824107,0.012422100992507498,0.012019200743826806,9.54514005348442,-0.007176809676166069,0.029311978549829906,-0.000368602537170859,-0.011107141346502926,0.05514618520496634,-0.01751212008795205,-0.11654809785720047,0.0,0.0,0.0
569,57.0,72.4015240995841,-11.853017278669538,34.75382993214455,0.000553921270211255,-0.5739202159355736,-0.0018060097699219568,1.5007664729605463,-0.005446160231594847,-0.029212641365771088,0.007941222102516736,0.012636796713389615,0.012133643733994717,9.544145957044012,-0.007245812652671673,0.02909662074004884,-0.0003759125409034114,-0.011219341208759098,0.05426162489646091,-0.01765226090827375,-0.11547830264433295,0.0,0.0,0.0
570,57.1,72.52914033377438,-11.853790753760757,34.832857325887275,0.0005631348344228293,-0.5726572085664019,-0.0003603149949307216,1.5007811515893337,-0.005497781372369331,-0.02908085642668436,0.007995758018368538,0.012852616561551537,0.012248880453698832,9.543136090133086,-0.007315285044486692,0.02887899010201664,-0.0003832364802731636,-0.011332458549065557,0.053357647628616306,-0.017793291829513558,-0.11438939837945067,0.0,0.0,0.0
571,57.2,72.65685135829932,-11.854384910401308,34.91173533968351,0.000572529584177417,-0.5713726368911285,0.0010979407969755606,1.5007958637773187,-0.005549770033788102,-0.02894782336123715,0.008050057499559875,0.013069645136718816,0.012364890399184182,9.54211038016126,-0.007385213420720181,0.02865901330768133,-0.00039057579466683645,-0.011446486131020757,0.05243425121045917,-0.017935252343500106,-0.11328115813739832,0.0,0.0,0.0
572,57.300000000000004,72.78465838582854,-11.854797905692747,34.990461213197854,0.0005821071435252456,-0.5700663805181789,0.0025688118587545716,1.5008106131197605,-0.005602119252583555,-0.028813510644414786,0.008104086728116055,0.013287917123834347,0.012481668410376495,9.541068752563287,-0.007455601831161106,0.028436676581708824,-0.0003979318886593308,-0.011561417276643601,0.05149143875396794,-0.018078182540702068,-0.11215334697627426,0.0,0.0,0.0
573,57.400000000000006,72.91256262025736,-11.85502787947409,35.069032167838365,0.000591867499750709,-0.5687383155977184,0.004052351265666054,1.500825402759154,-0.00565482002253969,-0.028677883362847614,0.008157832258697388,0.013507510525619942,0.012599186408332153,9.540011117993354,-0.0075264256678646314,0.02821190637214758,-0.00040530655988024744,-0.011677249190344133,0.05052912430386005,-0.018222136094172618,-0.11100551467024126,0.0,0.0,0.0
574,57.5,73.040565256375,-11.855072954171975,35.14744540645734,0.0006018125189304335,-0.5673883104865975,0.0055486081964186695,1.500840236093809,-0.005707867464846041,-0.02854090467297663,0.008211251609046002,0.013728502625272235,0.012717453971894452,9.53893739014473,-0.007597706236311354,0.02798464064064697,-0.0004127013795770518,-0.011793975967367032,0.049547331248046694,-0.0183671504340278,-0.10983743535259198,0.0,0.0,0.0
575,57.6,73.16866748000811,-11.85493123560543,35.2256981124092,0.0006119406446254416,-0.5660162258249333,0.007057632407933667,1.500855116834241,-0.005761253835009231,-0.02840253827551379,0.00826434064153431,0.01395095548095184,0.012836443206634615,9.537847475561064,-0.007669414827891346,0.027754833477005893,-0.00042011804690444965,-0.011911597000396974,0.04854597053063412,-0.018513281606409526,-0.10864861840236563,0.0,0.0,0.0
576,57.7,73.29687046828397,-11.854600812531816,35.30378744841143,0.0006222531492379169,-0.5646219160521335,0.008579469780227278,1.5008700486254352,-0.005814971397545786,-0.028262745601172305,0.008317082658742267,0.014174948812205556,0.012956135959682997,9.53674127251906,-0.0077415427065043296,0.027522415913460645,-0.00042755841712049936,-0.012030106869317849,0.04752510738075769,-0.01866055996156832,-0.10743889945958003,0.0,0.0,0.0
577,57.800000000000004,73.42517538958477,-11.85407975703357,35.38171055580959,0.0006327522589382184,-0.5632052276449278,0.010114163483679661,1.5008850355152434,-0.005869015937476108,-0.02812148965896161,0.00836943842417612,0.014400539128934466,0.013076540995089331,9.535618676385637,-0.007814107454772722,0.027287347823174404,-0.00043502431271758013,-0.012149504683551306,0.04648468447867749,-0.018809036386651976,-0.10620782967191723,0.0,0.0,0.0
578,57.900000000000006,73.55358340388008,-11.853366125109092,35.45946455331347,0.0006434372117340992,-0.5617660014413457,0.011661757165368769,1.5009000814794258,-0.005923381624467566,-0.0279787333980346,0.008421397498953516,0.014627789155889399,0.013197640576071798,9.534479572637316,-0.007887090885897403,0.027049575797304288,-0.00044251775762171874,-0.012269791648838133,0.04542463091555098,-0.018958762857557945,-0.10495491719607093,0.0,0.0,0.0
579,58.0,73.68209566273318,-11.852457956353451,35.5370465361417,0.000654308836550932,-0.5603040720138073,0.01322229180718626,1.5009151902686182,-0.0059780629249193565,-0.027834435754825793,0.008472943583114132,0.014856790992879489,0.013319423808991575,9.533323843585364,-0.007960488677575383,0.026809016116204884,-0.00045004073971288694,-0.012390966142613128,0.04434497715390906,-0.01910977498427756,-0.10367988420400087,0.0,0.0,0.0
580,58.1,73.81071330912718,-11.851353274222891,35.61445357540656,0.0006653685441464496,-0.5588192647341512,0.014795806543511869,1.5009303661435174,-0.006033055820856,-0.027688557287345126,0.008524052107028767,0.015087604735363998,0.013441890085214346,9.532151370754622,-0.00803430575050109,0.02656562662068132,-0.0004575951343090967,-0.012513029903157846,0.043245659673925636,-0.019262123972668143,-0.10238223480441075,0.0,0.0,0.0
581,58.2,73.93943747787269,-11.850050086311793,35.691682716680006,0.0006766168776746184,-0.557311398975608,0.016382339872303753,1.5009456132105745,-0.006088356368747388,-0.02754105734945059,0.00857470658499192,0.015320304607602642,0.013565032776285232,9.53096202405534,-0.008108537582907721,0.02631934149382653,-0.0004651830717586902,-0.012635984415953176,0.0421266747433459,-0.01941584984554076,-0.1010615962640625,0.0,0.0,0.0
582,58.300000000000004,74.06826929554546,-11.848546384338238,35.768730979171096,0.0006880547191969733,-0.5557802866984796,0.017981928943641368,1.5009609357884415,-0.006143959319384295,-0.027391896549695465,0.008624898008339012,0.01555494934805255,0.013688834391389465,9.529755671245438,-0.008183169456939438,0.026070114256959216,-0.00047280660528725704,-0.012759832839536875,0.04098796539794156,-0.019571000810590992,-0.09971747072882882,0.0,0.0,0.0
583,58.400000000000006,74.19720988068156,-11.846840144075022,35.84559535452718,0.0006996847329645561,-0.554225733998511,0.01959460828015569,1.500976337996539,-0.006199862647207623,-0.027241033577535732,0.008674592162176817,0.015791616620173265,0.013813306292816834,9.528532172577437,-0.008258220168868126,0.02581787361277144,-0.00048046789422073743,-0.012884577640478284,0.03982952183869981,-0.019727616418852435,-0.09834945840208836,0.0,0.0,0.0
584,58.5,74.32626034364912,-11.844929325899702,35.9222728060764,0.0007115070649374999,-0.5526475392189134,0.021220413181584075,1.5009918241796685,-0.006256061435807159,-0.027088428395911197,0.008723785264621146,0.01603036511256866,0.013938425759351102,9.527291386767706,-0.008333664538764548,0.02556257267991039,-0.00048816899826953364,-0.013010224341816692,0.038651278811832585,-0.019885744681811826,-0.0969570308184022,0.0,0.0,0.0
585,58.6,74.45542178684013,-11.84281187429957,35.998760267576024,0.0007235245285217573,-0.5510454948421755,0.022859375705984952,1.5010073984665608,-0.006312554488715114,-0.026934038876210657,0.008772441699238511,0.016271273424322486,0.014064207737789877,9.52603316481524,-0.008409526091529623,0.02530413794206301,-0.0004959120898342384,-0.013136777056659261,0.03745320735420745,-0.02004542636855258,-0.09553973624147051,0.0,0.0,0.0
586,58.7,74.58469530451102,-11.840485718548644,36.07505464245961,0.0007357371068135166,-0.5494193855054723,0.0245115291071607,1.5010230652182903,-0.006369340189657173,-0.026777824354624724,0.008820548357118001,0.016514398899765727,0.01419064964931198,9.52475735640886,-0.008485799704484612,0.02504252298909718,-0.0005036992332804191,-0.01326424210649851,0.0362352807970674,-0.020206701637836375,-0.09409712440179702,0.0,0.0,0.0
587,58.800000000000004,74.71408198296922,-11.837948772404637,36.15115280254713,0.0007481453214652767,-0.5477689901211229,0.02617690576297793,1.5010388286971366,-0.006426415490588278,-0.026619744550737304,0.008868102036312659,0.016759801150568972,0.014317738122866176,9.523463803405441,-0.008562472859908975,0.02477767282404975,-0.00051153260914516,-0.013392627353825345,0.034997382781950775,-0.020369622426393494,-0.09262854359829967,0.0,0.0,0.0
588,58.900000000000006,74.84358290049964,-11.835198933967535,36.227051587096504,0.0007607519032633014,-0.546094081649886,0.02785553591313672,1.501054693025601,-0.006483779718083894,-0.026459758043050702,0.008915077468130366,0.017007549731090178,0.01444548295830818,9.522152344569601,-0.008639560619344955,0.02450952152391702,-0.0005194143485682812,-0.013521938802400662,0.03373950906435264,-0.0205342225824417,-0.09113359049251739,0.0,0.0,0.0
589,59.0,74.97319912722551,-11.832234086080259,36.302747801948,0.0007735581873964392,-0.5443944261116869,0.02954745038187534,1.5010706623235948,-0.00654143026930721,-0.026297822904609046,0.008961467890727725,0.017257711892871234,0.014573870525559843,9.520822816294219,-0.008717047016388188,0.024238007585012912,-0.0005273465128005084,-0.013652184503421639,0.032461636125112985,-0.02070053822552475,-0.08961181834914399,0.0,0.0,0.0
590,59.1,75.10293172505617,-11.829052095953836,36.378238218490935,0.0007865674203895168,-0.5426697828123181,0.03125267783052621,1.5010867407727009,-0.006599368371869455,-0.02613389768778733,0.009007237546396268,0.01751034742347833,0.014702922169628402,9.519475050682532,-0.008794959117546257,0.023963076350977972,-0.000535331161797381,-0.013783373875769337,0.031163642543313785,-0.02086861870907806,-0.08806256281536244,0.0,0.0,0.0
591,59.2,75.23278174768426,-11.825650815714452,36.453519572571246,0.0007997797640184601,-0.5409199050954796,0.03297124885115865,1.5011029325183054,-0.006657593054332797,-0.025967942102039742,0.009052383020903958,0.017765508657671316,0.014832627787626765,9.51810887458371,-0.008873281157495276,0.02368467838052296,-0.0005433703863504391,-0.013915516749508625,0.029845499910281674,-0.021038497968787897,-0.08648536783242029,0.0,0.0,0.0
592,59.300000000000004,75.36275024050559,-11.82202808183079,36.52858856343121,0.0008131974684166821,-0.5391445410813245,0.03470319228130636,1.5011192415297894,-0.006716105722307598,-0.025799915396283363,0.009096882049186596,0.018023256028023554,0.014963001793580337,9.516724111001025,-0.008952031234195088,0.023402752754798434,-0.0005514662591526998,-0.014048623760975407,0.028507080331400623,-0.02121022296757362,-0.08487955803287259,0.0,0.0,0.0
593,59.400000000000006,75.49283824039918,-11.818181715468786,36.60344185286801,0.0008268215328977035,-0.5373434328618361,0.03644853807246973,1.5011356716330904,-0.006774905759957315,-0.025629775674532344,0.009140733520030007,0.01828365595601018,0.01509403446889565,9.515320581233972,-0.009031195405519738,0.023117233503991388,-0.000559620764894686,-0.014182705252154586,0.027148378170059377,-0.021383821771612382,-0.08324473389837449,0.0,0.0,0.0
594,59.5,75.62304677549491,-11.81410952204358,36.67807606434583,0.0008406553010451567,-0.5355163158983309,0.03820731447288894,1.5011522268463326,-0.006833996062278812,-0.025457483123083127,0.009183908143947353,0.018546752650959484,0.015225749009409404,9.513898104573014,-0.009110800787124118,0.022828079248969735,-0.0005678358165451813,-0.014317772637441717,0.025769286554989838,-0.021559336007483235,-0.08158027353393318,0.0,0.0,0.0
595,59.6,75.75337686519457,-11.809809291673657,36.7524877817618,0.0008546997073302087,-0.5336629212490966,0.03997955186330415,1.5011689108292612,-0.006893375880331548,-0.02528299672983848,0.009226411128700367,0.018812607920446756,0.015358127942340448,9.512456493398972,-0.009190822543847831,0.02253522339249664,-0.0005761134231663245,-0.014453838982551478,0.024369702128643707,-0.021736804570612882,-0.07988556630359689,0.0,0.0,0.0
596,59.7,75.8838295197514,-11.805278798447967,36.82667354875357,0.000868959178751183,-0.5317829738027795,0.04176527802154473,1.5011857272838427,-0.006953048351383741,-0.025106275619668716,0.009268208617084316,0.019081276564514648,0.015491195797740378,9.510995561267249,-0.009271290932295815,0.022238610483255383,-0.0005844554146305914,-0.01459091584893598,0.02294955320827114,-0.021916260965981132,-0.07816007817069129,0.0,0.0,0.0
597,59.800000000000004,76.01440574011734,-11.800515801040659,36.900629867673736,0.0008834352643516397,-0.5298761929882403,0.043564523013631895,1.5012026797950748,-0.00701301590079531,-0.024927279010058416,0.009309288741408447,0.01935281212355245,0.0156249571691477,9.509515117255072,-0.009352204017220384,0.021938184048127106,-0.0005928636419213484,-0.014729017121616823,0.02150875639386158,-0.022097738778027367,-0.07640325329227417,0.0,0.0,0.0
598,59.900000000000006,76.14510651766352,-11.795518042249192,36.97435319865134,0.0008981300571679895,-0.5279422928947248,0.045377316867425854,1.501219771866246,-0.007073279279449511,-0.024745966333317597,0.009349647873547477,0.01962726596654635,0.01575940544219388,9.508014968312995,-0.009433552706226662,0.021633888883348946,-0.0006013398975374118,-0.01486815655584064,0.02004720004574716,-0.02228127398331796,-0.07461447897022741,0.0,0.0,0.0
599,60.0,76.2759328338884,-11.790283248732543,37.04783995865329,0.0009130477033583162,-0.5259809824890556,0.0472036882772735,1.5012370071618775,-0.007133841762011132,-0.024562300598364305,0.009389257807564472,0.019904662818208102,0.015894559602124683,9.506494918857038,-0.009515358245522207,0.021325696638827895,-0.0006098859331230555,-0.015008348019955431,0.018564756853527622,-0.022466903087160626,-0.0727931133353433,0.0,0.0,0.0
600,60.1,76.4068856603068,-11.784809131328618,37.12108652028928,0.0009281904775590988,-0.5239919682858294,0.04904366757364764,1.5012543886396543,-0.007194707093380479,-0.024376240767477294,0.009428100546026285,0.020185074091554123,0.01603043229153036,9.504954767198228,-0.009597628297387265,0.021013521445363212,-0.000618503580938734,-0.01514960654426831,0.017061325622050833,-0.022654656733488408,-0.07093857935796316,0.0,0.0,0.0
601,60.2,76.5379659576425,-11.779093384821586,37.19408921157933,0.0009435602116729669,-0.5219749496754309,0.05089728598872734,1.5012719195771835,-0.0072558776495175005,-0.024187747749561127,0.009466171581713362,0.020468537734844496,0.0161670227720447,9.503394318437715,-0.009680357567035655,0.020697324262023833,-0.0006271943198271623,-0.01529194709186558,0.01553683048505167,-0.02284456235056267,-0.06905036502362653,0.0,0.0,0.0
602,60.300000000000004,76.669174675729,-11.77313368758652,37.266844314638085,0.0009591604614826998,-0.5199296222688261,0.05276457410430879,1.501289603059398,-0.0073173560335302555,-0.023996782851016904,0.009503456651298828,0.020755095555541142,0.016304337211392697,9.501813369756263,-0.00976355162721131,0.02037705305408986,-0.0006359597885917667,-0.015435384978884721,0.013991121258207508,-0.023036654816180942,-0.06712779811892401,0.0,0.0,0.0
603,60.400000000000006,76.80051275303954,-11.76692770161179,37.33934806489874,0.0009749951581081717,-0.5178556775153154,0.05464556265926168,1.5013074420454067,-0.007379147048209348,-0.023803307743452067,0.00953992825302272,0.021044788323575224,0.016442397545801277,9.500211717792892,-0.009847231097907983,0.020052656877102705,-0.000644801529699035,-0.015579936027509966,0.012424056538389756,-0.023230966433922917,-0.06517023341093951,0.0,0.0,0.0
604,60.5,76.9319811162367,-11.760473072618636,37.411596650289304,0.0009910664185763807,-0.5157528028087786,0.05654028436884584,1.5013254393377415,-0.0074412546291696855,-0.02360728430773345,0.009575576564290339,0.02133765636320648,0.01658120997157245,9.498589157841094,-0.009931395421700295,0.01972408421307302,-0.0006537210227033352,-0.01572561679052991,0.010835524032743089,-0.023427524246028016,-0.06317709908610901,0.0,0.0,0.0
605,60.6,77.06358067965628,-11.753767429645597,37.48358621043206,0.0010073772591594476,-0.513620681528133,0.05844877210653632,1.501343597507998,-0.007503681914827773,-0.023408673021770385,0.009610393209427425,0.021633750674932714,0.01672077721588173,9.496945484443778,-0.010016044226971329,0.019391271458312993,-0.0006627196688707704,-0.015872443559031318,0.009225382232855489,-0.023626357718823113,-0.06114776594819464,0.0,0.0,0.0
606,60.7,77.19531234469368,-11.746808384881763,37.55531283597923,0.001023931968072489,-0.511458991971133,0.060371058513709386,1.5013619193083352,-0.007566434108628253,-0.023207436807866903,0.009644352497306581,0.021933096398211123,0.016861120708022027,9.495280492676788,-0.010101198071922482,0.01905418466277965,-0.0006717987539990311,-0.016020432730622675,0.007593497856206983,-0.023827494203402248,-0.05908163131761551,0.0,0.0,0.0
607,60.800000000000004,77.32717699949087,-11.739593533823717,37.62677256748868,0.0010407333568944743,-0.509267409944834,0.06230717815045228,1.5013804071848456,-0.007629516995645163,-0.023003538806908287,0.009677437076933342,0.02223572742114487,0.01700225778918476,9.493593972198319,-0.010186868061278108,0.018712773235121046,-0.00068095965416759,-0.016169601673243304,0.00593970518817637,-0.024030962910426588,-0.056978026942731554,0.0,0.0,0.0
608,60.900000000000006,77.45917551824131,-11.732120455031792,37.69796139480814,0.0010577838730423395,-0.507045607888287,0.06425716702343287,1.5013990633375445,-0.007692933949305335,-0.022796941071444272,0.009709647504279962,0.02254168683110638,0.017144184495346233,9.491885714383084,-0.010273043392985005,0.018366978090522516,-0.0006902035924227778,-0.016319967627282096,0.004263875295016888,-0.02423678740300609,-0.05483637663827699,0.0,0.0,0.0
609,61.0,77.59130876046251,-11.724386709652725,37.7688752564572,0.001075088620760667,-0.5047932539501279,0.06622106014935625,1.5014178901149264,-0.007756690768162442,-0.022587607918474178,0.009740956759274673,0.022850994726709487,0.01728692428092735,9.490155511740877,-0.010359748074593403,0.018016766340965745,-0.0006995316687722353,-0.01647154714941613,0.0025658283600476614,-0.0244449965133169,-0.052655997500852786,0.0,0.0,0.0
610,61.1,77.72357757055924,-11.716389841728937,37.839510038607415,0.0010926511111657433,-0.5025100142952339,0.06819889470367846,1.5014368894899204,-0.007820792702909595,-0.022375502831339832,0.009771349926407533,0.02316368717950957,0.017430487511932154,9.488403152236858,-0.010446985107420523,0.017662081601257096,-0.0007089450574632172,-0.016624358004098814,0.0008454268698182368,-0.024655611891107217,-0.050436309866104465,0.0,0.0,0.0
611,61.2,77.85598277696234,-11.70812737783459,37.909861574612066,0.0011104752451349675,-0.5001955515037992,0.07019070852458809,1.5014560634222995,-0.00788524296025254,-0.022160590133866214,0.009800819434195685,0.02347978989612526,0.017574870804986188,9.486628427022525,-0.010534746089371508,0.01730288172996679,-0.0007184447449601894,-0.01677841752744329,-0.0008974800356720516,-0.024868656201140316,-0.04817671268453788,0.0,0.0,0.0
612,61.300000000000004,77.98852519147246,-11.699596826747499,37.97992564419104,0.0011285668401752602,-0.49784952560739315,0.07219653855167163,1.5014754137387585,-0.007950047413263026,-0.021942834495682656,0.00982932956545083,0.02379932889443263,0.017720099192097105,9.484831125375802,-0.010623056627968808,0.016939121077791358,-0.0007280317111497681,-0.016933742372504928,-0.0026631040940458053,-0.025084157682868275,-0.04587647450548763,0.0,0.0,0.0
613,61.400000000000006,78.12120560852067,-11.690795679809193,38.049697972785545,0.0011469292912331674,-0.4954715940647767,0.0742164240807841,1.5014949420106816,-0.00801521234553295,-0.02172219954960761,0.009856856783079846,0.02412233918871967,0.0178661905580287,9.483011036519681,-0.010711927293035927,0.01657074385461511,-0.0007377068693792399,-0.0170903506341685,-0.004451583659269665,-0.025302134829690185,-0.043535037738222176,0.0,0.0,0.0
614,61.5,78.25402480429013,-11.68172141065205,38.11917423102589,0.0011655652348245837,-0.49306141085776556,0.07625040594598609,1.5015146498170497,-0.008080743499788086,-0.021498649817339465,0.009883389450854204,0.02444884337160545,0.01801315572400267,9.481167951601542,-0.010801362530378616,0.016197709291005617,-0.0007474710053407829,-0.017248259937722752,-0.006263091291624106,-0.025522609302552055,-0.04115177541521209,0.0,0.0,0.0
615,61.6,78.38698353599241,-11.672371474930632,38.188350033918745,0.0011844781719663189,-0.49061862773167686,0.0782985257172002,1.5015345387161914,-0.008146644952210721,-0.02127215206774919,0.009908922484356743,0.024778850220059736,0.018160995012211502,9.479301660004486,-0.010891357501637621,0.015819987606598005,-0.0007573249085248701,-0.017407486924512817,-0.008097866926356305,-0.025745608571302623,-0.03872591469572082,0.0,0.0,0.0
616,61.7,78.52008254109309,-11.66274331005306,38.25722094007405,0.0012036737245568752,-0.48814289557760704,0.08036082451966298,1.5015546099045056,-0.008212922628435197,-0.02104267191343197,0.009933427846743524,0.025112387488382203,0.01830972949886481,9.477411949764504,-0.010981932387929372,0.015437524487967607,-0.0007672693580956791,-0.01756804852407827,-0.009956050012819963,-0.025971147354498805,-0.03625691835675823,0.0,0.0,0.0
617,61.800000000000004,78.65332253626777,-11.652834335449432,38.325782451396414,0.0012231562585878208,-0.48563386254144625,0.08243734541002734,1.5015748644988007,-0.008279580870156423,-0.02081017481806977,0.00995689058516828,0.02544947861620197,0.01845936174852036,9.475498612728373,-0.01107308243812873,0.01505027429847035,-0.0007773049522528108,-0.017729962117265827,-0.011837821376380021,-0.0261992447025009,-0.03374416180239342,0.0,0.0,0.0
618,61.900000000000006,78.7867042164897,-11.642641952183947,38.39403001245059,0.0012429312271593496,-0.4830911744514106,0.08452813128326664,1.5015953035676768,-0.00834662446636461,-0.020574626755056776,0.009979283709368111,0.02579014123525693,0.018609903621545878,9.473561440684499,-0.011164817488535187,0.014658196210703847,-0.000787432249400366,-0.017893243741309604,-0.013743402520899927,-0.026429922697807477,-0.031186934476311327,0.0,0.0,0.0
619,62.0,78.92022825413474,-11.632163543052824,38.46195900982336,0.001263003509584859,-0.4805144754024546,0.08663322594107337,1.5016159280768655,-0.008414060406281601,-0.020335994442742904,0.010000570990878175,0.026134389013348913,0.01876138199806233,9.471600224974175,-0.011257161001512882,0.014261251628148112,-0.0007976517838383934,-0.01805791044925195,-0.01567294870432874,-0.02666319527269992,-0.028584682705063626,0.0,0.0,0.0
620,62.1,79.05389529803439,-11.621396472731591,38.5295647715393,0.0012833757482764163,-0.47790340815407006,0.08875267579560786,1.501636738977707,-0.008481892832074412,-0.02009424733799036,0.010020746528579868,0.02648221818510015,0.018913793374390475,9.469614757364823,-0.011350100010462135,0.0138594187209047,-0.0008079640384327513,-0.01822397886205998,-0.0176266739647536,-0.0268990813430299,-0.025936724790052473,0.0,0.0,0.0
621,62.2,79.18770597251564,-11.61033808719926,38.59684256635742,0.0013040530215810975,-0.475257615866147,0.0908865264426506,1.5016577367190829,-0.008550128480543548,-0.01984935209913694,0.010039779135287065,0.026833658595797776,0.019067164057285185,9.467604828826449,-0.011443660981017059,0.01345263482195782,-0.0008183694888534987,-0.018391464312061328,-0.01960477691902603,-0.027137596707295146,-0.023242420348708173,0.0,0.0,0.0
622,62.300000000000004,79.32166087608807,-11.59898571420202,38.66378760376477,0.0013250387939578445,-0.4725767387467572,0.09303482605130187,1.50167892190984,-0.008618768888960189,-0.019601277057914736,0.010057673170714496,0.02718871437078608,0.01922147244002562,9.46557023689215,-0.011537812142811944,0.013040872457384823,-0.0008288683595414348,-0.018560382722753753,-0.02160746768667817,-0.027378758470550955,-0.0205011075316242,0.0,0.0,0.0
623,62.400000000000006,79.45576058049015,-11.587336662465127,38.73039503315807,0.0013463409907412682,-0.4698604166153979,0.09519761997831866,1.5017002948967164,-0.00868782083055646,-0.01934998908925205,0.010074374508388682,0.027547406726520295,0.01937675633581517,9.463510776216218,-0.01163259733418428,0.01262407950157501,-0.000839460954920046,-0.018730748183018134,-0.023634940960727054,-0.02762258045794379,-0.01771216466491187,0.0,0.0,0.0
